Store,Dept,Date,Weekly_Sales,IsHoliday
1,1,2011-10-07,20797.58,False
1,2,2011-10-07,49880.69,False
1,3,2011-10-07,9977.96,False
1,4,2011-10-07,37397.63,False
1,5,2011-10-07,30352.06,False
1,6,2011-10-07,4733.74,False
1,7,2011-10-07,12758.28,False
1,8,2011-10-07,36759.96,False
1,9,2011-10-07,41729.36,False
1,10,2011-10-07,31083.31,False
1,11,2011-10-07,21646.32,False
1,12,2011-10-07,11240.29,False
1,13,2011-10-07,41151.28,False
1,14,2011-10-07,12766.52,False
1,16,2011-10-07,14309.01,False
1,17,2011-10-07,8149.44,False
1,18,2011-10-07,4959.46,False
1,19,2011-10-07,984.0,False
1,20,2011-10-07,3135.0,False
1,21,2011-10-07,9020.44,False
1,22,2011-10-07,7980.63,False
1,23,2011-10-07,18327.16,False
1,24,2011-10-07,4446.16,False
1,25,2011-10-07,8907.86,False
1,26,2011-10-07,7492.61,False
1,27,2011-10-07,1295.94,False
1,28,2011-10-07,548.26,False
1,29,2011-10-07,4011.5,False
1,30,2011-10-07,3051.62,False
1,31,2011-10-07,1178.65,False
1,32,2011-10-07,7219.14,False
1,33,2011-10-07,4427.83,False
1,34,2011-10-07,8010.18,False
1,35,2011-10-07,1928.39,False
1,36,2011-10-07,878.86,False
1,37,2011-10-07,2935.5,False
1,38,2011-10-07,83059.47,False
1,40,2011-10-07,62225.38,False
1,41,2011-10-07,1572.5,False
1,42,2011-10-07,8506.57,False
1,44,2011-10-07,6259.82,False
1,45,2011-10-07,11.97,False
1,46,2011-10-07,19711.09,False
1,48,2011-10-07,832.0,False
1,49,2011-10-07,11999.77,False
1,52,2011-10-07,2461.69,False
1,54,2011-10-07,14.24,False
1,55,2011-10-07,9866.2,False
1,56,2011-10-07,2288.14,False
1,58,2011-10-07,4128.97,False
1,59,2011-10-07,239.99,False
1,60,2011-10-07,1276.0,False
1,67,2011-10-07,6433.21,False
1,71,2011-10-07,2561.59,False
1,72,2011-10-07,38528.36,False
1,74,2011-10-07,9266.41,False
1,79,2011-10-07,45059.56,False
