Store,Dept,Date,Weekly_Sales,IsHoliday
1,1,2012-03-23,22107.7,False
1,2,2012-03-23,44796.03,False
1,3,2012-03-23,7910.22,False
1,4,2012-03-23,36586.52,False
1,5,2012-03-23,25442.13,False
1,6,2012-03-23,2856.83,False
1,7,2012-03-23,15628.59,False
1,8,2012-03-23,33758.45,False
1,9,2012-03-23,33541.36,False
1,10,2012-03-23,33327.09,False
1,11,2012-03-23,24350.67,False
1,12,2012-03-23,11448.84,False
1,13,2012-03-23,37801.64,False
1,14,2012-03-23,12771.12,False
1,16,2012-03-23,45184.22,False
1,17,2012-03-23,7456.66,False
1,18,2012-03-23,2280.34,False
1,19,2012-03-23,1057.43,False
1,20,2012-03-23,3909.02,False
1,21,2012-03-23,7602.33,False
1,22,2012-03-23,6592.15,False
1,23,2012-03-23,19261.99,False
1,24,2012-03-23,5184.95,False
1,25,2012-03-23,11387.52,False
1,26,2012-03-23,7313.8,False
1,27,2012-03-23,1269.16,False
1,28,2012-03-23,457.22,False
1,29,2012-03-23,3903.39,False
1,30,2012-03-23,3421.12,False
1,31,2012-03-23,1691.74,False
1,32,2012-03-23,6435.66,False
1,33,2012-03-23,4397.45,False
1,34,2012-03-23,12282.21,False
1,35,2012-03-23,2513.16,False
1,36,2012-03-23,1369.0,False
1,37,2012-03-23,2498.19,False
1,38,2012-03-23,76834.09,False
1,40,2012-03-23,59756.62,False
1,41,2012-03-23,560.5,False
1,42,2012-03-23,6474.28,False
1,44,2012-03-23,4356.74,False
1,46,2012-03-23,17613.46,False
1,48,2012-03-23,-223.0,False
1,49,2012-03-23,10766.86,False
1,52,2012-03-23,1272.96,False
1,54,2012-03-23,15.88,False
1,55,2012-03-23,10829.7,False
1,56,2012-03-23,12132.99,False
1,58,2012-03-23,800.0,False
1,59,2012-03-23,194.98,False
1,60,2012-03-23,738.0,False
1,67,2012-03-23,5124.13,False
1,71,2012-03-23,1686.52,False
1,72,2012-03-23,44132.05,False
1,74,2012-03-23,9527.92,False
1,79,2012-03-23,30097.93,False
1,80,2012-03-23,18570.59,False
1,81,2012-03-23,30173.66,False
1,82,2012-03-23,19431.9,False
1,83,2012-03-23,6640.62,False
1,85,2012-03-23,2622.39,False
1,87,2012-03-23,46071.75,False
1,90,2012-03-23,82667.57,False
1,91,2012-03-23,61697.89,False
1,92,2012-03-23,127013.26,False
1,93,2012-03-23,66710.4,False
1,94,2012-03-23,61317.04,False
1,95,2012-03-23,117030.73,False
1,96,2012-03-23,33813.81,False
1,97,2012-03-23,32622.65,False
1,98,2012-03-23,12195.3,False
2,1,2012-03-23,29868.82,False
2,2,2012-03-23,63447.81,False
2,3,2012-03-23,9597.16,False
2,4,2012-03-23,42582.69,False
2,5,2012-03-23,23991.99,False
2,6,2012-03-23,3521.51,False
2,7,2012-03-23,27478.65,False
2,8,2012-03-23,57199.46,False
2,9,2012-03-23,37671.6,False
2,10,2012-03-23,40029.14,False
2,11,2012-03-23,19196.79,False
2,12,2012-03-23,7395.2,False
2,13,2012-03-23,43704.89,False
2,14,2012-03-23,17022.52,False
2,16,2012-03-23,39796.37,False
2,17,2012-03-23,12921.86,False
2,18,2012-03-23,3237.63,False
2,19,2012-03-23,3651.41,False
2,20,2012-03-23,5641.89,False
2,21,2012-03-23,8674.57,False
2,22,2012-03-23,11234.12,False
2,23,2012-03-23,23949.14,False
