Store,Dept,Date,Weekly_Sales,IsHoliday
1,1,2011-04-22,50510.31,False
1,2,2011-04-22,46544.56,False
1,3,2011-04-22,8468.72,False
1,4,2011-04-22,35132.7,False
1,5,2011-04-22,21786.16,False
1,6,2011-04-22,2995.07,False
1,7,2011-04-22,24606.39,False
1,8,2011-04-22,32832.06,False
1,9,2011-04-22,28657.31,False
1,10,2011-04-22,34446.35,False
1,11,2011-04-22,25703.25,False
1,12,2011-04-22,13447.09,False
1,13,2011-04-22,35464.71,False
1,14,2011-04-22,12478.19,False
1,16,2011-04-22,48934.3,False
1,17,2011-04-22,9084.67,False
1,18,2011-04-22,13367.64,False
1,19,2011-04-22,1362.85,False
1,20,2011-04-22,3570.88,False
1,21,2011-04-22,7503.26,False
1,22,2011-04-22,6458.74,False
1,23,2011-04-22,19716.05,False
1,24,2011-04-22,5903.09,False
1,25,2011-04-22,10590.44,False
1,26,2011-04-22,6496.3,False
1,27,2011-04-22,1061.68,False
1,28,2011-04-22,729.26,False
1,29,2011-04-22,3866.11,False
1,30,2011-04-22,4077.88,False
1,31,2011-04-22,1584.32,False
1,32,2011-04-22,5990.75,False
1,33,2011-04-22,5396.21,False
1,34,2011-04-22,10357.32,False
1,35,2011-04-22,3208.5,False
1,36,2011-04-22,1146.0,False
1,37,2011-04-22,3280.15,False
1,38,2011-04-22,66718.84,False
1,40,2011-04-22,56157.54,False
1,41,2011-04-22,840.5,False
1,42,2011-04-22,8760.29,False
1,44,2011-04-22,4602.13,False
1,45,2011-04-22,11.47,False
1,46,2011-04-22,19453.55,False
1,48,2011-04-22,730.0,False
1,49,2011-04-22,9266.13,False
1,52,2011-04-22,3059.55,False
1,54,2011-04-22,20.92,False
1,55,2011-04-22,11210.12,False
1,56,2011-04-22,10337.63,False
1,58,2011-04-22,3315.0,False
1,59,2011-04-22,352.72,False
1,60,2011-04-22,906.4,False
1,67,2011-04-22,7618.86,False
1,71,2011-04-22,1027.53,False
1,72,2011-04-22,41104.42,False
1,74,2011-04-22,9345.49,False
1,79,2011-04-22,30833.66,False
1,80,2011-04-22,16110.57,False
1,81,2011-04-22,29368.7,False
1,82,2011-04-22,19960.32,False
1,83,2011-04-22,6759.4,False
1,85,2011-04-22,4183.89,False
1,87,2011-04-22,44597.39,False
1,90,2011-04-22,80709.38,False
1,91,2011-04-22,61390.07,False
1,92,2011-04-22,124161.59,False
1,93,2011-04-22,71114.52,False
1,94,2011-04-22,73194.65,False
1,95,2011-04-22,118632.26,False
1,96,2011-04-22,34057.63,False
1,97,2011-04-22,34137.86,False
1,98,2011-04-22,14009.56,False
2,1,2011-04-22,72065.08,False
2,2,2011-04-22,64738.13,False
2,3,2011-04-22,11080.5,False
2,4,2011-04-22,43827.02,False
2,5,2011-04-22,29179.9,False
2,6,2011-04-22,7287.96,False
2,7,2011-04-22,36955.68,False
2,8,2011-04-22,56457.56,False
2,9,2011-04-22,31707.46,False
2,10,2011-04-22,35052.93,False
2,11,2011-04-22,17500.03,False
2,12,2011-04-22,8169.18,False
2,13,2011-04-22,40836.61,False
2,14,2011-04-22,16252.3,False
2,16,2011-04-22,43993.76,False
2,17,2011-04-22,10975.38,False
2,18,2011-04-22,18087.17,False
2,19,2011-04-22,3550.85,False
2,20,2011-04-22,5069.12,False
2,21,2011-04-22,9966.49,False
2,22,2011-04-22,9352.63,False
2,23,2011-04-22,24774.7,False
2,24,2011-04-22,7159.79,False
2,25,2011-04-22,15511.25,False
2,26,2011-04-22,8971.53,False
2,27,2011-04-22,1053.77,False
2,28,2011-04-22,930.95,False
2,29,2011-04-22,5480.12,False
2,30,2011-04-22,4261.18,False
2,31,2011-04-22,2771.62,False
2,32,2011-04-22,9038.36,False
2,33,2011-04-22,6830.44,False
2,34,2011-04-22,16281.16,False
2,35,2011-04-22,4984.82,False
2,36,2011-04-22,1952.0,False
2,37,2011-04-22,3787.66,False
2,38,2011-04-22,85864.69,False
2,40,2011-04-22,72967.41,False
2,41,2011-04-22,1874.0,False
2,42,2011-04-22,7971.62,False
2,44,2011-04-22,6030.66,False
2,45,2011-04-22,11.54,False
2,46,2011-04-22,29478.35,False
2,48,2011-04-22,314.0,False
2,49,2011-04-22,11472.5,False
2,52,2011-04-22,4605.32,False
2,55,2011-04-22,10467.34,False
2,56,2011-04-22,16739.75,False
2,58,2011-04-22,16510.0,False
2,59,2011-04-22,546.4,False
2,60,2011-04-22,184.8,False
2,67,2011-04-22,11968.4,False
2,71,2011-04-22,2122.2,False
2,72,2011-04-22,70992.73,False
2,74,2011-04-22,13594.13,False
2,79,2011-04-22,28458.27,False
2,80,2011-04-22,25707.93,False
2,81,2011-04-22,30182.72,False
2,82,2011-04-22,21534.15,False
2,83,2011-04-22,5691.26,False
2,85,2011-04-22,3588.31,False
2,87,2011-04-22,21775.23,False
2,90,2011-04-22,95673.12,False
2,91,2011-04-22,75128.02,False
2,92,2011-04-22,156086.63,False
2,93,2011-04-22,74152.45,False
2,94,2011-04-22,76850.25,False
2,95,2011-04-22,134190.44,False
2,96,2011-04-22,32593.16,False
2,97,2011-04-22,40433.54,False
2,98,2011-04-22,14683.19,False
3,1,2011-04-22,15862.38,False
3,2,2011-04-22,14481.21,False
3,3,2011-04-22,3125.65,False
3,4,2011-04-22,7770.74,False
3,5,2011-04-22,8915.16,False
3,6,2011-04-22,1317.31,False
3,7,2011-04-22,9727.91,False
3,8,2011-04-22,8766.3,False
3,9,2011-04-22,8127.3,False
3,10,2011-04-22,9136.12,False
3,11,2011-04-22,12674.61,False
3,12,2011-04-22,2914.4,False
3,13,2011-04-22,10323.6,False
3,14,2011-04-22,4289.88,False
3,16,2011-04-22,11940.39,False
3,17,2011-04-22,1938.9,False
3,18,2011-04-22,4663.37,False
3,19,2011-04-22,331.21,False
3,20,2011-04-22,1237.33,False
3,21,2011-04-22,1189.26,False
3,22,2011-04-22,1575.47,False
3,23,2011-04-22,10075.46,False
3,24,2011-04-22,2587.62,False
3,25,2011-04-22,4501.68,False
3,26,2011-04-22,2440.69,False
3,27,2011-04-22,253.3,False
3,28,2011-04-22,176.28,False
3,29,2011-04-22,1024.57,False
3,30,2011-04-22,1111.42,False
3,31,2011-04-22,554.66,False
3,32,2011-04-22,3428.4,False
3,33,2011-04-22,2912.14,False
3,34,2011-04-22,4820.65,False
3,35,2011-04-22,1990.0,False
3,36,2011-04-22,599.0,False
3,38,2011-04-22,108157.37,False
3,40,2011-04-22,16615.93,False
3,41,2011-04-22,305.0,False
3,42,2011-04-22,4495.68,False
3,44,2011-04-22,1996.63,False
3,46,2011-04-22,5821.72,False
3,51,2011-04-22,2.62,False
3,52,2011-04-22,757.59,False
3,55,2011-04-22,8295.16,False
3,56,2011-04-22,3955.22,False
3,59,2011-04-22,49.6,False
3,60,2011-04-22,193.6,False
3,67,2011-04-22,2185.13,False
3,71,2011-04-22,677.37,False
3,72,2011-04-22,16187.53,False
3,74,2011-04-22,3208.52,False
3,79,2011-04-22,6669.13,False
3,81,2011-04-22,1208.91,False
3,82,2011-04-22,6256.74,False
3,85,2011-04-22,1014.53,False
3,87,2011-04-22,389.95,False
3,90,2011-04-22,1437.84,False
3,91,2011-04-22,259.19,False
3,92,2011-04-22,5848.52,False
3,95,2011-04-22,14099.65,False
3,96,2011-04-22,4725.45,False
3,97,2011-04-22,256.09,False
3,98,2011-04-22,5.0,False
4,1,2011-04-22,83445.89,False
4,2,2011-04-22,103397.79,False
4,3,2011-04-22,12232.22,False
4,4,2011-04-22,55018.98,False
4,5,2011-04-22,40338.02,False
4,6,2011-04-22,5677.05,False
4,7,2011-04-22,48673.38,False
4,8,2011-04-22,61255.69,False
4,9,2011-04-22,39233.84,False
4,10,2011-04-22,33357.15,False
4,11,2011-04-22,28978.53,False
4,12,2011-04-22,10870.44,False
4,13,2011-04-22,70844.5,False
4,14,2011-04-22,25227.68,False
4,16,2011-04-22,41328.08,False
4,17,2011-04-22,15084.81,False
4,18,2011-04-22,26775.51,False
4,19,2011-04-22,2819.23,False
4,20,2011-04-22,7265.86,False
4,21,2011-04-22,8949.11,False
4,22,2011-04-22,15317.61,False
4,23,2011-04-22,47628.6,False
4,24,2011-04-22,11333.7,False
4,25,2011-04-22,19830.45,False
4,26,2011-04-22,21520.62,False
4,27,2011-04-22,1952.12,False
4,28,2011-04-22,1047.66,False
4,29,2011-04-22,8161.93,False
4,30,2011-04-22,8462.0,False
4,31,2011-04-22,2170.8,False
4,32,2011-04-22,12344.65,False
4,33,2011-04-22,13021.84,False
4,34,2011-04-22,25246.08,False
4,35,2011-04-22,5109.73,False
4,36,2011-04-22,2131.0,False
4,37,2011-04-22,3216.57,False
4,38,2011-04-22,85188.32,False
