Store,Dept,Date,Weekly_Sales,IsHoliday
1,1,2011-01-28,18461.18,False
1,2,2011-01-28,41651.01,False
1,3,2011-01-28,11983.34,False
1,4,2011-01-28,32905.88,False
1,5,2011-01-28,22118.7,False
1,6,2011-01-28,3200.68,False
1,7,2011-01-28,13957.4,False
1,8,2011-01-28,35110.75,False
1,9,2011-01-28,13213.73,False
1,10,2011-01-28,26223.02,False
1,11,2011-01-28,20041.24,False
1,12,2011-01-28,7786.87,False
1,13,2011-01-28,36321.69,False
1,14,2011-01-28,11687.25,False
1,16,2011-01-28,6365.91,False
1,17,2011-01-28,7724.52,False
1,18,2011-01-28,1964.42,False
1,19,2011-01-28,866.7,False
1,20,2011-01-28,3071.34,False
1,21,2011-01-28,7217.54,False
1,22,2011-01-28,7536.69,False
1,23,2011-01-28,13915.16,False
1,24,2011-01-28,4187.94,False
1,25,2011-01-28,6431.82,False
1,26,2011-01-28,5285.36,False
1,27,2011-01-28,1320.18,False
1,28,2011-01-28,796.71,False
1,29,2011-01-28,3749.14,False
1,30,2011-01-28,2970.36,False
1,31,2011-01-28,1762.22,False
1,32,2011-01-28,8351.09,False
1,33,2011-01-28,4000.47,False
1,34,2011-01-28,9065.41,False
1,35,2011-01-28,1937.0,False
1,36,2011-01-28,440.0,False
1,37,2011-01-28,2528.97,False
1,38,2011-01-28,71672.01,False
1,40,2011-01-28,60671.09,False
1,41,2011-01-28,619.5,False
1,42,2011-01-28,7694.75,False
1,44,2011-01-28,4587.65,False
1,46,2011-01-28,16089.4,False
1,48,2011-01-28,267.0,False
1,49,2011-01-28,14081.79,False
1,52,2011-01-28,1636.11,False
1,54,2011-01-28,67.92,False
1,55,2011-01-28,11293.56,False
1,56,2011-01-28,1015.62,False
1,58,2011-01-28,1840.0,False
1,59,2011-01-28,359.46,False
1,60,2011-01-28,1029.6,False
1,67,2011-01-28,5637.89,False
1,71,2011-01-28,1309.12,False
1,72,2011-01-28,39918.87,False
1,74,2011-01-28,10479.64,False
1,79,2011-01-28,27962.54,False
1,80,2011-01-28,14709.23,False
1,81,2011-01-28,27398.7,False
1,82,2011-01-28,18374.35,False
1,83,2011-01-28,6329.59,False
1,85,2011-01-28,2579.79,False
1,87,2011-01-28,48412.8,False
1,90,2011-01-28,72861.66,False
1,91,2011-01-28,55962.78,False
1,92,2011-01-28,118957.83,False
1,93,2011-01-28,57342.51,False
1,94,2011-01-28,55124.2,False
