Store,Dept,Date,Weekly_Sales,IsHoliday
1,1,2012-04-20,16976.19,False
1,2,2012-04-20,45561.85,False
1,3,2012-04-20,8647.36,False
1,4,2012-04-20,36350.03,False
1,5,2012-04-20,16645.01,False
1,6,2012-04-20,2988.96,False
1,7,2012-04-20,19056.92,False
1,8,2012-04-20,36930.94,False
1,9,2012-04-20,28111.87,False
1,10,2012-04-20,30838.26,False
1,11,2012-04-20,21787.83,False
1,12,2012-04-20,11730.26,False
1,13,2012-04-20,39499.85,False
1,14,2012-04-20,13575.69,False
1,16,2012-04-20,42816.54,False
1,17,2012-04-20,8559.84,False
1,18,2012-04-20,61.56,False
1,19,2012-04-20,1162.5,False
1,20,2012-04-20,4246.85,False
1,21,2012-04-20,6508.01,False
1,22,2012-04-20,7171.34,False
1,23,2012-04-20,20768.42,False
1,24,2012-04-20,5047.11,False
1,25,2012-04-20,10115.85,False
1,26,2012-04-20,6869.49,False
1,27,2012-04-20,970.43,False
1,28,2012-04-20,527.48,False
1,29,2012-04-20,3733.04,False
1,30,2012-04-20,3151.6,False
1,31,2012-04-20,1291.39,False
1,32,2012-04-20,5816.96,False
1,33,2012-04-20,4748.34,False
1,34,2012-04-20,13070.17,False
1,35,2012-04-20,2311.41,False
1,36,2012-04-20,1123.0,False
1,37,2012-04-20,2468.8,False
1,38,2012-04-20,74827.84,False
1,40,2012-04-20,60905.45,False
1,41,2012-04-20,490.5,False
1,42,2012-04-20,7332.1,False
1,44,2012-04-20,3906.32,False
1,46,2012-04-20,19395.79,False
1,48,2012-04-20,505.0,False
1,49,2012-04-20,11005.11,False
1,52,2012-04-20,1797.24,False
1,54,2012-04-20,24.04,False
1,55,2012-04-20,9182.6,False
1,56,2012-04-20,7896.05,False
1,58,2012-04-20,850.0,False
1,59,2012-04-20,214.51,False
1,60,2012-04-20,810.0,False
1,67,2012-04-20,6535.63,False
1,71,2012-04-20,1651.41,False
1,72,2012-04-20,43176.95,False
1,74,2012-04-20,9754.54,False
1,79,2012-04-20,32581.33,False
1,80,2012-04-20,19254.51,False
1,81,2012-04-20,30648.9,False
1,82,2012-04-20,18275.61,False
1,83,2012-04-20,5721.64,False
