Store,Dept,Date,Weekly_Sales,IsHoliday
1,1,2011-09-02,15277.27,False
1,2,2011-09-02,49419.75,False
1,3,2011-09-02,19604.47,False
1,4,2011-09-02,36589.07,False
1,5,2011-09-02,20432.91,False
1,6,2011-09-02,3461.79,False
1,7,2011-09-02,14564.8,False
1,8,2011-09-02,34963.68,False
1,9,2011-09-02,38656.8,False
1,10,2011-09-02,30606.87,False
1,11,2011-09-02,20626.08,False
1,12,2011-09-02,10325.4,False
1,13,2011-09-02,42713.81,False
1,14,2011-09-02,12708.18,False
1,16,2011-09-02,15288.9,False
1,17,2011-09-02,7577.4,False
1,18,2011-09-02,83.64,False
1,19,2011-09-02,880.55,False
1,20,2011-09-02,4333.53,False
1,21,2011-09-02,8384.67,False
1,22,2011-09-02,7166.39,False
1,23,2011-09-02,18827.59,False
1,24,2011-09-02,4629.39,False
1,25,2011-09-02,8186.36,False
1,26,2011-09-02,4014.69,False
1,27,2011-09-02,826.83,False
1,28,2011-09-02,342.96,False
1,29,2011-09-02,3652.7,False
1,30,2011-09-02,2837.66,False
1,31,2011-09-02,2012.19,False
1,32,2011-09-02,7591.17,False
1,33,2011-09-02,4336.73,False
1,34,2011-09-02,8981.78,False
1,35,2011-09-02,2081.31,False
1,36,2011-09-02,411.61,False
1,37,2011-09-02,2992.63,False
1,38,2011-09-02,86374.76,False
1,40,2011-09-02,57323.34,False
1,41,2011-09-02,1345.5,False
1,42,2011-09-02,7687.29,False
1,44,2011-09-02,5085.98,False
1,45,2011-09-02,11.97,False
1,46,2011-09-02,18204.34,False
1,48,2011-09-02,117.0,False
1,49,2011-09-02,11004.04,False
1,52,2011-09-02,2063.86,False
1,54,2011-09-02,29.24,False
1,55,2011-09-02,11307.8,False
1,56,2011-09-02,1001.74,False
1,58,2011-09-02,2720.0,False
1,59,2011-09-02,180.85,False
1,60,2011-09-02,1161.6,False
1,67,2011-09-02,5632.09,False
1,71,2011-09-02,3393.53,False
1,72,2011-09-02,47054.71,False
1,74,2011-09-02,12486.32,False
1,79,2011-09-02,40331.25,False
1,80,2011-09-02,18477.42,False
1,81,2011-09-02,29191.31,False
1,82,2011-09-02,18775.72,False
1,83,2011-09-02,6040.99,False
