Store,Dept,Date,Weekly_Sales,IsHoliday
1,1,2012-04-27,16347.6,False
1,2,2012-04-27,45456.23,False
1,3,2012-04-27,8635.62,False
1,4,2012-04-27,36894.54,False
1,5,2012-04-27,17170.39,False
1,6,2012-04-27,3319.32,False
1,7,2012-04-27,18704.53,False
1,8,2012-04-27,38531.76,False
1,9,2012-04-27,30359.94,False
1,10,2012-04-27,29433.27,False
1,11,2012-04-27,20710.01,False
1,12,2012-04-27,11746.83,False
1,13,2012-04-27,39077.84,False
1,14,2012-04-27,14904.8,False
1,16,2012-04-27,41926.36,False
1,17,2012-04-27,7868.25,False
1,18,2012-04-27,4.68,False
1,19,2012-04-27,524.17,False
1,20,2012-04-27,4844.73,False
1,21,2012-04-27,7561.57,False
1,22,2012-04-27,6068.54,False
1,23,2012-04-27,17587.72,False
1,24,2012-04-27,3328.23,False
1,25,2012-04-27,10563.87,False
1,26,2012-04-27,6317.77,False
1,27,2012-04-27,1019.53,False
1,28,2012-04-27,354.59,False
1,29,2012-04-27,3698.19,False
1,30,2012-04-27,2822.92,False
1,31,2012-04-27,1023.38,False
1,32,2012-04-27,6048.64,False
1,33,2012-04-27,3710.58,False
1,34,2012-04-27,14492.12,False
1,35,2012-04-27,2578.97,False
1,36,2012-04-27,1454.0,False
1,37,2012-04-27,2354.89,False
1,38,2012-04-27,66399.89,False
1,40,2012-04-27,60164.22,False
1,41,2012-04-27,346.0,False
1,42,2012-04-27,8264.77,False
1,44,2012-04-27,4231.57,False
1,46,2012-04-27,19540.47,False
1,48,2012-04-27,404.0,False
1,49,2012-04-27,12973.13,False
1,52,2012-04-27,2099.8,False
1,54,2012-04-27,61.84,False
1,55,2012-04-27,9311.12,False
1,56,2012-04-27,8498.87,False
1,58,2012-04-27,2640.0,False
1,59,2012-04-27,157.52,False
1,60,2012-04-27,954.0,False
1,67,2012-04-27,6280.02,False
1,71,2012-04-27,1601.83,False
1,72,2012-04-27,33229.49,False
1,74,2012-04-27,9902.47,False
1,79,2012-04-27,30866.19,False
1,80,2012-04-27,17687.19,False
1,81,2012-04-27,30244.48,False
1,82,2012-04-27,18406.59,False
1,83,2012-04-27,5747.55,False
1,85,2012-04-27,3088.01,False
1,87,2012-04-27,43602.83,False
1,90,2012-04-27,80027.26,False
1,91,2012-04-27,60412.71,False
1,92,2012-04-27,125370.93,False
1,93,2012-04-27,66850.39,False
1,94,2012-04-27,62287.53,False
1,95,2012-04-27,118589.44,False
1,96,2012-04-27,37249.71,False
1,97,2012-04-27,32306.41,False
1,98,2012-04-27,11683.76,False
2,1,2012-04-27,22414.38,False
2,2,2012-04-27,61562.95,False
2,3,2012-04-27,10419.11,False
2,4,2012-04-27,42459.29,False
2,5,2012-04-27,16528.64,False
2,6,2012-04-27,3515.14,False
2,7,2012-04-27,30778.46,False
2,8,2012-04-27,59764.81,False
2,9,2012-04-27,39796.72,False
2,10,2012-04-27,37283.81,False
2,11,2012-04-27,19100.83,False
2,12,2012-04-27,9289.76,False
2,13,2012-04-27,43820.31,False
2,14,2012-04-27,18573.31,False
2,16,2012-04-27,47384.36,False
2,17,2012-04-27,11799.54,False
2,18,2012-04-27,0.1,False
2,19,2012-04-27,3142.56,False
2,20,2012-04-27,5577.12,False
2,21,2012-04-27,8133.31,False
2,22,2012-04-27,10476.82,False
2,23,2012-04-27,23811.86,False
2,24,2012-04-27,4841.61,False
2,25,2012-04-27,12961.33,False
2,26,2012-04-27,9059.24,False
2,27,2012-04-27,1345.0,False
2,28,2012-04-27,603.21,False
2,29,2012-04-27,5806.59,False
2,30,2012-04-27,3993.04,False
2,31,2012-04-27,2227.74,False
2,32,2012-04-27,7198.48,False
2,33,2012-04-27,4557.83,False
2,34,2012-04-27,18412.91,False
2,35,2012-04-27,3643.69,False
2,36,2012-04-27,2399.0,False
2,37,2012-04-27,4027.23,False
2,38,2012-04-27,90356.82,False
2,40,2012-04-27,80544.87,False
2,41,2012-04-27,2476.0,False
2,42,2012-04-27,9043.09,False
2,44,2012-04-27,5950.66,False
2,46,2012-04-27,29624.85,False
2,48,2012-04-27,534.0,False
2,49,2012-04-27,13890.94,False
2,52,2012-04-27,3592.86,False
2,54,2012-04-27,17.76,False
2,55,2012-04-27,7458.44,False
2,56,2012-04-27,13205.07,False
2,58,2012-04-27,20245.0,False
2,59,2012-04-27,293.89,False
2,60,2012-04-27,288.0,False
2,67,2012-04-27,9557.1,False
2,71,2012-04-27,3074.24,False
2,72,2012-04-27,48859.17,False
2,74,2012-04-27,14017.23,False
2,79,2012-04-27,28251.4,False
2,80,2012-04-27,25621.5,False
2,81,2012-04-27,31047.01,False
2,82,2012-04-27,20567.72,False
2,83,2012-04-27,5002.95,False
2,85,2012-04-27,3102.58,False
2,87,2012-04-27,20174.83,False
2,90,2012-04-27,90916.58,False
2,91,2012-04-27,74490.6,False
2,92,2012-04-27,151824.37,False
2,93,2012-04-27,63650.24,False
2,94,2012-04-27,64994.05,False
2,95,2012-04-27,139256.24,False
2,96,2012-04-27,35098.5,False
2,97,2012-04-27,38854.47,False
2,98,2012-04-27,11539.97,False
3,1,2012-04-27,7145.2,False
3,2,2012-04-27,19008.6,False
3,3,2012-04-27,4991.19,False
3,4,2012-04-27,8659.56,False
3,5,2012-04-27,11369.21,False
3,6,2012-04-27,2405.98,False
3,7,2012-04-27,9057.12,False
3,8,2012-04-27,8844.08,False
3,9,2012-04-27,9631.9,False
3,10,2012-04-27,12591.87,False
3,11,2012-04-27,12043.09,False
3,12,2012-04-27,2338.81,False
3,13,2012-04-27,11874.38,False
3,14,2012-04-27,4530.17,False
3,16,2012-04-27,13221.97,False
3,17,2012-04-27,2898.56,False
3,18,2012-04-27,15.0,False
3,19,2012-04-27,519.84,False
3,20,2012-04-27,2155.54,False
3,21,2012-04-27,1329.35,False
3,22,2012-04-27,2861.79,False
3,23,2012-04-27,11865.93,False
3,24,2012-04-27,1751.62,False
3,25,2012-04-27,4508.13,False
3,26,2012-04-27,3395.58,False
3,27,2012-04-27,507.51,False
3,28,2012-04-27,90.92,False
3,29,2012-04-27,1117.71,False
3,30,2012-04-27,1442.62,False
3,31,2012-04-27,536.63,False
3,32,2012-04-27,4020.4,False
3,33,2012-04-27,2747.28,False
3,34,2012-04-27,5179.44,False
3,35,2012-04-27,1348.61,False
3,36,2012-04-27,455.0,False
3,38,2012-04-27,84550.29,False
3,40,2012-04-27,18529.41,False
3,41,2012-04-27,215.5,False
3,42,2012-04-27,5651.03,False
