Store,Dept,Date,Weekly_Sales,IsHoliday
1,1,2011-02-25,19363.83,False
1,2,2011-02-25,46165.25,False
1,3,2011-02-25,10473.78,False
1,4,2011-02-25,33677.18,False
1,5,2011-02-25,23870.31,False
1,6,2011-02-25,4203.87,False
1,7,2011-02-25,23811.23,False
1,8,2011-02-25,34195.37,False
1,9,2011-02-25,24517.18,False
1,10,2011-02-25,33148.39,False
1,11,2011-02-25,19421.42,False
1,12,2011-02-25,10804.61,False
1,13,2011-02-25,37838.4,False
1,14,2011-02-25,15411.12,False
1,16,2011-02-25,23253.54,False
1,17,2011-02-25,11949.83,False
1,18,2011-02-25,957.7,False
1,19,2011-02-25,1977.45,False
1,20,2011-02-25,4184.4,False
1,21,2011-02-25,7274.81,False
1,22,2011-02-25,9172.57,False
1,23,2011-02-25,19336.18,False
1,24,2011-02-25,5887.9,False
1,25,2011-02-25,9337.71,False
1,26,2011-02-25,7227.41,False
1,27,2011-02-25,1333.69,False
1,28,2011-02-25,662.16,False
1,29,2011-02-25,4607.7,False
1,30,2011-02-25,4042.31,False
1,31,2011-02-25,2314.0,False
1,32,2011-02-25,7819.18,False
1,33,2011-02-25,5293.75,False
1,34,2011-02-25,11607.13,False
1,35,2011-02-25,2338.82,False
1,36,2011-02-25,80.5,False
1,37,2011-02-25,2885.47,False
1,38,2011-02-25,66624.1,False
1,40,2011-02-25,63509.85,False
1,41,2011-02-25,772.0,False
1,42,2011-02-25,8896.4,False
1,44,2011-02-25,3964.39,False
1,45,2011-02-25,11.47,False
1,46,2011-02-25,18879.72,False
1,48,2011-02-25,1131.0,False
1,49,2011-02-25,15992.5,False
1,52,2011-02-25,3861.34,False
1,54,2011-02-25,60.92,False
1,55,2011-02-25,14125.3,False
1,56,2011-02-25,5793.4,False
1,58,2011-02-25,1188.0,False
1,59,2011-02-25,360.91,False
1,60,2011-02-25,950.4,False
1,67,2011-02-25,5521.0,False
1,71,2011-02-25,4657.62,False
1,72,2011-02-25,50577.46,False
1,74,2011-02-25,12719.21,False
1,79,2011-02-25,30624.72,False
1,80,2011-02-25,15171.01,False
1,81,2011-02-25,27205.38,False
1,82,2011-02-25,20803.27,False
1,83,2011-02-25,5464.0,False
1,85,2011-02-25,2966.47,False
1,87,2011-02-25,53575.77,False
1,90,2011-02-25,72506.47,False
1,91,2011-02-25,59436.45,False
1,92,2011-02-25,112865.16,False
1,93,2011-02-25,59336.68,False
1,94,2011-02-25,58180.35,False
1,95,2011-02-25,107742.95,False
1,96,2011-02-25,29752.67,False
1,97,2011-02-25,29680.01,False
1,98,2011-02-25,11445.78,False
2,1,2011-02-25,22631.87,False
2,2,2011-02-25,65829.84,False
2,3,2011-02-25,11936.79,False
2,4,2011-02-25,43477.94,False
2,5,2011-02-25,31959.91,False
2,6,2011-02-25,5827.75,False
2,7,2011-02-25,31330.01,False
2,8,2011-02-25,57192.25,False
2,9,2011-02-25,29900.47,False
2,10,2011-02-25,40176.28,False
2,11,2011-02-25,17050.25,False
2,12,2011-02-25,7248.51,False
2,13,2011-02-25,47681.17,False
2,14,2011-02-25,18468.61,False
2,16,2011-02-25,23137.36,False
2,17,2011-02-25,13523.11,False
2,18,2011-02-25,825.21,False
2,19,2011-02-25,4506.85,False
2,20,2011-02-25,5756.46,False
2,21,2011-02-25,9712.93,False
2,22,2011-02-25,13562.47,False
2,23,2011-02-25,26395.39,False
2,24,2011-02-25,6366.97,False
2,25,2011-02-25,15140.4,False
2,26,2011-02-25,10533.64,False
2,27,2011-02-25,2058.09,False
2,28,2011-02-25,860.9,False
2,29,2011-02-25,6353.08,False
2,30,2011-02-25,6614.64,False
2,31,2011-02-25,3238.1,False
2,32,2011-02-25,10272.3,False
2,33,2011-02-25,6307.33,False
2,34,2011-02-25,17909.59,False
2,35,2011-02-25,3868.82,False
2,36,2011-02-25,2363.0,False
2,37,2011-02-25,4730.94,False
2,38,2011-02-25,103100.6,False
2,40,2011-02-25,78970.78,False
2,41,2011-02-25,2242.5,False
2,42,2011-02-25,8214.43,False
2,44,2011-02-25,7455.13,False
2,46,2011-02-25,27226.37,False
2,48,2011-02-25,2763.0,False
2,49,2011-02-25,21808.9,False
2,52,2011-02-25,4189.21,False
2,54,2011-02-25,40.92,False
2,55,2011-02-25,14291.53,False
2,56,2011-02-25,6910.2,False
2,58,2011-02-25,18436.0,False
2,59,2011-02-25,598.73,False
2,60,2011-02-25,128.4,False
2,67,2011-02-25,8959.99,False
2,71,2011-02-25,5196.68,False
2,72,2011-02-25,90116.84,False
2,74,2011-02-25,19621.61,False
2,79,2011-02-25,34219.11,False
2,80,2011-02-25,25952.22,False
2,81,2011-02-25,29846.84,False
2,82,2011-02-25,21115.17,False
2,83,2011-02-25,5157.1,False
2,85,2011-02-25,3709.57,False
2,87,2011-02-25,24164.44,False
2,90,2011-02-25,88072.65,False
2,91,2011-02-25,76258.99,False
2,92,2011-02-25,148922.87,False
2,93,2011-02-25,62476.3,False
2,94,2011-02-25,63401.45,False
2,95,2011-02-25,128212.25,False
2,96,2011-02-25,28453.36,False
2,97,2011-02-25,35462.75,False
2,98,2011-02-25,13064.96,False
3,1,2011-02-25,4896.15,False
3,2,2011-02-25,16219.96,False
3,3,2011-02-25,3705.62,False
3,4,2011-02-25,8443.79,False
3,5,2011-02-25,10739.29,False
3,6,2011-02-25,2083.54,False
3,7,2011-02-25,8518.09,False
3,8,2011-02-25,8289.54,False
3,9,2011-02-25,7837.6,False
3,10,2011-02-25,12290.75,False
3,11,2011-02-25,5576.53,False
3,12,2011-02-25,2610.91,False
3,13,2011-02-25,11687.72,False
3,14,2011-02-25,3034.76,False
3,16,2011-02-25,7073.21,False
3,17,2011-02-25,2451.03,False
3,18,2011-02-25,84.02,False
3,19,2011-02-25,587.84,False
3,20,2011-02-25,1654.72,False
3,21,2011-02-25,1116.5,False
3,22,2011-02-25,2545.01,False
3,23,2011-02-25,9017.85,False
3,24,2011-02-25,2471.55,False
3,25,2011-02-25,4270.11,False
3,26,2011-02-25,3600.12,False
3,27,2011-02-25,489.09,False
3,28,2011-02-25,200.75,False
3,29,2011-02-25,1888.86,False
3,30,2011-02-25,1106.52,False
3,31,2011-02-25,697.91,False
3,32,2011-02-25,3286.88,False
3,33,2011-02-25,3203.32,False
3,34,2011-02-25,5194.53,False
3,35,2011-02-25,1395.0,False
3,36,2011-02-25,15.5,False
3,38,2011-02-25,125591.83,False
3,40,2011-02-25,19307.3,False
3,41,2011-02-25,432.0,False
3,42,2011-02-25,4147.05,False
3,44,2011-02-25,2177.5,False
3,46,2011-02-25,6115.83,False
3,51,2011-02-25,0.96,False
3,52,2011-02-25,600.13,False
3,54,2011-02-25,26.8,False
3,55,2011-02-25,8994.47,False
3,56,2011-02-25,2111.99,False
3,59,2011-02-25,70.37,False
3,60,2011-02-25,44.0,False
3,67,2011-02-25,1587.21,False
3,71,2011-02-25,1120.54,False
3,72,2011-02-25,24423.62,False
3,74,2011-02-25,3053.68,False
3,79,2011-02-25,8440.87,False
3,81,2011-02-25,1101.1,False
3,82,2011-02-25,5592.62,False
3,85,2011-02-25,1095.54,False
3,87,2011-02-25,416.28,False
3,90,2011-02-25,1431.38,False
3,91,2011-02-25,155.2,False
3,92,2011-02-25,6216.24,False
3,95,2011-02-25,11396.91,False
3,96,2011-02-25,3274.52,False
3,98,2011-02-25,0.68,False
4,1,2011-02-25,26289.28,False
4,2,2011-02-25,100464.89,False
4,3,2011-02-25,13538.66,False
4,4,2011-02-25,54743.92,False
4,5,2011-02-25,52581.22,False
4,6,2011-02-25,6165.8,False
4,7,2011-02-25,40788.66,False
4,8,2011-02-25,64907.86,False
4,9,2011-02-25,32747.75,False
4,10,2011-02-25,40217.85,False
4,11,2011-02-25,21209.27,False
4,12,2011-02-25,8842.03,False
4,13,2011-02-25,71262.22,False
4,14,2011-02-25,28026.58,False
4,16,2011-02-25,16997.02,False
4,17,2011-02-25,18930.91,False
4,18,2011-02-25,506.07,False
4,19,2011-02-25,3458.87,False
4,20,2011-02-25,9683.1,False
4,21,2011-02-25,8813.16,False
4,22,2011-02-25,20190.39,False
4,23,2011-02-25,42429.43,False
4,24,2011-02-25,9386.02,False
4,25,2011-02-25,16604.87,False
4,26,2011-02-25,20938.73,False
4,27,2011-02-25,3146.88,False
4,28,2011-02-25,1252.82,False
4,29,2011-02-25,7919.31,False
4,30,2011-02-25,9600.02,False
4,31,2011-02-25,2769.4,False
4,32,2011-02-25,15028.72,False
4,33,2011-02-25,11329.19,False
4,34,2011-02-25,28555.92,False
4,35,2011-02-25,5105.7,False
4,36,2011-02-25,1459.5,False
4,37,2011-02-25,4301.92,False
4,38,2011-02-25,81632.17,False
4,40,2011-02-25,86993.07,False
4,41,2011-02-25,941.5,False
4,42,2011-02-25,9786.19,False
4,44,2011-02-25,4364.59,False
4,45,2011-02-25,10.47,False
4,46,2011-02-25,38849.93,False
4,48,2011-02-25,3525.0,False
4,49,2011-02-25,10120.44,False
4,52,2011-02-25,3801.97,False
4,54,2011-02-25,96.84,False
4,55,2011-02-25,21280.66,False
4,56,2011-02-25,8447.18,False
4,58,2011-02-25,4205.42,False
4,59,2011-02-25,703.2,False
4,60,2011-02-25,340.6,False
4,67,2011-02-25,9041.04,False
4,71,2011-02-25,8728.73,False
4,72,2011-02-25,142927.66,False
4,74,2011-02-25,26058.9,False
4,79,2011-02-25,56357.18,False
4,80,2011-02-25,15733.3,False
4,81,2011-02-25,28339.56,False
4,82,2011-02-25,26404.35,False
4,83,2011-02-25,9435.85,False
4,85,2011-02-25,1773.83,False
4,87,2011-02-25,9643.42,False
4,90,2011-02-25,85751.51,False
4,91,2011-02-25,66848.94,False
4,92,2011-02-25,150563.95,False
4,93,2011-02-25,63771.39,False
4,94,2011-02-25,65236.04,False
4,95,2011-02-25,133747.8,False
4,96,2011-02-25,33146.24,False
4,97,2011-02-25,36082.74,False
4,98,2011-02-25,13209.09,False
5,1,2011-02-25,9676.42,False
5,2,2011-02-25,12548.24,False
5,3,2011-02-25,3070.12,False
5,4,2011-02-25,9623.3,False
5,5,2011-02-25,5605.69,False
5,6,2011-02-25,953.46,False
5,7,2011-02-25,4526.82,False
5,8,2011-02-25,12183.67,False
5,9,2011-02-25,7037.75,False
5,10,2011-02-25,10488.91,False
5,11,2011-02-25,6188.05,False
5,12,2011-02-25,1956.91,False
5,13,2011-02-25,10446.21,False
5,14,2011-02-25,3489.12,False
5,16,2011-02-25,6485.42,False
5,17,2011-02-25,2300.83,False
5,18,2011-02-25,6.97,False
5,20,2011-02-25,1165.29,False
5,21,2011-02-25,1378.57,False
5,22,2011-02-25,3055.51,False
5,23,2011-02-25,5534.36,False
5,24,2011-02-25,1059.44,False
5,25,2011-02-25,2661.03,False
5,26,2011-02-25,1824.66,False
5,27,2011-02-25,432.86,False
5,28,2011-02-25,211.0,False
5,29,2011-02-25,1682.68,False
5,30,2011-02-25,1104.62,False
5,31,2011-02-25,594.69,False
5,32,2011-02-25,2801.68,False
5,33,2011-02-25,1601.37,False
5,34,2011-02-25,4280.57,False
5,35,2011-02-25,1198.0,False
5,36,2011-02-25,42.0,False
5,38,2011-02-25,50333.76,False
5,40,2011-02-25,20576.63,False
5,41,2011-02-25,229.88,False
5,42,2011-02-25,3368.33,False
5,44,2011-02-25,954.31,False
5,46,2011-02-25,4424.02,False
5,52,2011-02-25,637.72,False
5,54,2011-02-25,68.0,False
5,55,2011-02-25,3522.2,False
5,56,2011-02-25,1267.12,False
5,58,2011-02-25,480.0,False
5,59,2011-02-25,35.64,False
5,60,2011-02-25,228.8,False
5,67,2011-02-25,2269.73,False
5,71,2011-02-25,850.86,False
5,72,2011-02-25,10712.81,False
5,74,2011-02-25,2969.09,False
5,79,2011-02-25,5143.91,False
5,81,2011-02-25,2384.45,False
5,82,2011-02-25,2860.97,False
5,85,2011-02-25,704.95,False
5,87,2011-02-25,10116.17,False
5,90,2011-02-25,2858.05,False
5,91,2011-02-25,1148.42,False
5,92,2011-02-25,6572.93,False
5,94,2011-02-25,5.97,False
5,95,2011-02-25,17018.25,False
5,96,2011-02-25,5090.63,False
5,97,2011-02-25,609.68,False
6,1,2011-02-25,16088.17,False
6,2,2011-02-25,46090.27,False
6,3,2011-02-25,11976.97,False
6,4,2011-02-25,31942.23,False
6,5,2011-02-25,35799.56,False
6,6,2011-02-25,4610.2,False
6,7,2011-02-25,26033.76,False
6,8,2011-02-25,44152.32,False
6,9,2011-02-25,36639.15,False
6,10,2011-02-25,44985.94,False
6,11,2011-02-25,19060.67,False
6,12,2011-02-25,7537.45,False
6,13,2011-02-25,38640.45,False
6,14,2011-02-25,20487.97,False
6,16,2011-02-25,25332.25,False
6,17,2011-02-25,18093.09,False
6,18,2011-02-25,399.12,False
6,19,2011-02-25,2478.81,False
6,20,2011-02-25,7014.11,False
6,21,2011-02-25,8931.81,False
6,22,2011-02-25,19441.25,False
6,23,2011-02-25,24647.79,False
6,24,2011-02-25,4871.61,False
6,25,2011-02-25,12445.52,False
6,26,2011-02-25,8416.68,False
6,27,2011-02-25,1929.26,False
6,28,2011-02-25,678.31,False
6,29,2011-02-25,7496.02,False
6,30,2011-02-25,5062.7,False
6,31,2011-02-25,2191.5,False
6,32,2011-02-25,11227.69,False
6,33,2011-02-25,7053.56,False
6,34,2011-02-25,15975.54,False
6,35,2011-02-25,3367.76,False
6,36,2011-02-25,196.0,False
6,37,2011-02-25,3844.63,False
6,38,2011-02-25,69121.23,False
6,40,2011-02-25,65871.04,False
6,41,2011-02-25,1938.5,False
6,42,2011-02-25,9834.98,False
6,44,2011-02-25,5967.35,False
6,45,2011-02-25,11.47,False
6,46,2011-02-25,24142.77,False
6,47,2011-02-25,-97.0,False
6,48,2011-02-25,1678.0,False
6,49,2011-02-25,15601.8,False
6,52,2011-02-25,3997.45,False
6,54,2011-02-25,201.0,False
6,55,2011-02-25,15893.89,False
6,56,2011-02-25,9808.17,False
6,58,2011-02-25,2800.0,False
6,59,2011-02-25,404.5,False
6,67,2011-02-25,8660.16,False
6,71,2011-02-25,6796.96,False
6,72,2011-02-25,83098.45,False
6,74,2011-02-25,23826.76,False
6,79,2011-02-25,24517.5,False
6,80,2011-02-25,12150.55,False
