Store,Dept,Date,Weekly_Sales,IsHoliday
1,1,2011-08-19,14689.24,False
1,2,2011-08-19,46391.12,False
1,3,2011-08-19,41603.11,False
1,4,2011-08-19,39148.87,False
1,5,2011-08-19,18643.51,False
1,6,2011-08-19,3717.28,False
1,7,2011-08-19,13413.8,False
1,8,2011-08-19,32707.8,False
1,9,2011-08-19,18244.5,False
1,10,2011-08-19,28909.06,False
1,11,2011-08-19,18661.68,False
1,12,2011-08-19,10094.04,False
1,13,2011-08-19,38533.7,False
1,14,2011-08-19,11724.24,False
1,16,2011-08-19,15998.18,False
1,17,2011-08-19,7974.09,False
1,19,2011-08-19,849.58,False
1,20,2011-08-19,4403.03,False
1,21,2011-08-19,7619.8,False
1,22,2011-08-19,6672.27,False
1,23,2011-08-19,23568.53,False
1,24,2011-08-19,14288.65,False
1,25,2011-08-19,8972.53,False
1,26,2011-08-19,6590.93,False
1,27,2011-08-19,1360.46,False
1,28,2011-08-19,259.67,False
1,29,2011-08-19,4158.06,False
1,30,2011-08-19,3465.77,False
1,31,2011-08-19,7873.37,False
1,32,2011-08-19,5079.24,False
1,33,2011-08-19,11860.56,False
1,34,2011-08-19,11307.0,False
1,35,2011-08-19,2666.68,False
1,36,2011-08-19,457.76,False
1,37,2011-08-19,2622.13,False
1,38,2011-08-19,71090.57,False
1,40,2011-08-19,53241.38,False
1,41,2011-08-19,676.0,False
1,42,2011-08-19,7730.8,False
1,44,2011-08-19,4211.91,False
1,46,2011-08-19,17501.25,False
1,47,2011-08-19,0.0,False
1,48,2011-08-19,490.0,False
1,49,2011-08-19,13037.99,False
1,52,2011-08-19,1645.92,False
1,54,2011-08-19,5.88,False
1,55,2011-08-19,7651.17,False
1,56,2011-08-19,492.22,False
1,58,2011-08-19,4645.0,False
1,59,2011-08-19,261.35,False
1,60,2011-08-19,765.6,False
1,67,2011-08-19,4929.5,False
1,71,2011-08-19,4094.73,False
1,72,2011-08-19,42481.55,False
1,74,2011-08-19,12020.11,False
1,79,2011-08-19,32156.49,False
1,80,2011-08-19,19146.71,False
1,81,2011-08-19,30031.85,False
1,82,2011-08-19,17513.33,False
1,83,2011-08-19,5551.16,False
1,85,2011-08-19,3363.95,False
1,87,2011-08-19,46018.41,False
1,90,2011-08-19,88820.61,False
1,91,2011-08-19,67995.61,False
1,92,2011-08-19,132026.43,False
1,93,2011-08-19,75368.89,False
1,94,2011-08-19,67602.79,False
1,95,2011-08-19,133260.84,False
1,96,2011-08-19,29969.5,False
1,97,2011-08-19,38711.47,False
1,98,2011-08-19,11210.22,False
1,99,2011-08-19,510.0,False
2,1,2011-08-19,21324.65,False
2,2,2011-08-19,67360.35,False
2,3,2011-08-19,68674.69,False
2,4,2011-08-19,48759.46,False
2,5,2011-08-19,19877.34,False
2,6,2011-08-19,3791.28,False
2,7,2011-08-19,22054.58,False
2,8,2011-08-19,52018.66,False
2,9,2011-08-19,25903.76,False
2,10,2011-08-19,35886.13,False
2,11,2011-08-19,18602.71,False
2,12,2011-08-19,6794.05,False
2,13,2011-08-19,43889.81,False
2,14,2011-08-19,16320.3,False
2,16,2011-08-19,19526.92,False
2,17,2011-08-19,13943.95,False
2,19,2011-08-19,3747.86,False
2,20,2011-08-19,5468.8,False
2,21,2011-08-19,9409.3,False
2,22,2011-08-19,10232.06,False
2,23,2011-08-19,34842.33,False
2,24,2011-08-19,24585.84,False
2,25,2011-08-19,17474.71,False
2,26,2011-08-19,7622.85,False
2,27,2011-08-19,2198.43,False
2,28,2011-08-19,347.38,False
2,29,2011-08-19,7021.74,False
2,30,2011-08-19,5236.64,False
2,31,2011-08-19,10480.64,False
2,32,2011-08-19,8060.8,False
2,33,2011-08-19,17930.88,False
2,34,2011-08-19,18182.77,False
2,35,2011-08-19,3368.93,False
2,36,2011-08-19,295.0,False
2,37,2011-08-19,3749.46,False
2,38,2011-08-19,71708.94,False
2,40,2011-08-19,71015.08,False
2,41,2011-08-19,1203.5,False
2,42,2011-08-19,8158.67,False
2,44,2011-08-19,6984.53,False
2,46,2011-08-19,27272.98,False
2,48,2011-08-19,670.0,False
2,49,2011-08-19,18346.56,False
2,52,2011-08-19,4014.45,False
2,54,2011-08-19,44.24,False
2,55,2011-08-19,7277.19,False
2,56,2011-08-19,918.89,False
2,58,2011-08-19,16500.0,False
2,59,2011-08-19,388.47,False
2,60,2011-08-19,272.8,False
2,67,2011-08-19,8120.09,False
2,71,2011-08-19,4871.8,False
