Store,Dept,Date,Weekly_Sales,IsHoliday
1,1,2012-05-25,16963.55,False
1,2,2012-05-25,45817.07,False
1,3,2012-05-25,8345.33,False
1,4,2012-05-25,38270.34,False
1,5,2012-05-25,18625.67,False
1,6,2012-05-25,5131.26,False
1,7,2012-05-25,28671.98,False
1,8,2012-05-25,39067.0,False
1,9,2012-05-25,29338.57,False
1,10,2012-05-25,34203.35,False
1,11,2012-05-25,26925.54,False
1,12,2012-05-25,12748.13,False
1,13,2012-05-25,38541.76,False
1,14,2012-05-25,14186.59,False
1,16,2012-05-25,42922.55,False
1,17,2012-05-25,7323.66,False
1,18,2012-05-25,1.97,False
1,19,2012-05-25,1036.21,False
1,20,2012-05-25,4614.33,False
1,21,2012-05-25,6872.63,False
1,22,2012-05-25,6878.26,False
1,23,2012-05-25,20778.32,False
1,24,2012-05-25,4830.18,False
1,25,2012-05-25,10702.21,False
1,26,2012-05-25,5069.36,False
1,27,2012-05-25,775.09,False
1,28,2012-05-25,300.15,False
1,29,2012-05-25,3118.55,False
1,30,2012-05-25,3055.24,False
1,31,2012-05-25,901.11,False
1,32,2012-05-25,8602.53,False
1,33,2012-05-25,5733.73,False
1,34,2012-05-25,14765.02,False
1,35,2012-05-25,2473.47,False
1,36,2012-05-25,4032.0,False
1,37,2012-05-25,2381.48,False
1,38,2012-05-25,76300.01,False
1,40,2012-05-25,57995.27,False
1,41,2012-05-25,528.71,False
1,42,2012-05-25,8637.88,False
1,44,2012-05-25,5248.37,False
1,46,2012-05-25,21830.63,False
1,48,2012-05-25,1501.0,False
1,49,2012-05-25,10486.94,False
1,52,2012-05-25,1800.89,False
1,54,2012-05-25,74.92,False
1,55,2012-05-25,8265.88,False
1,56,2012-05-25,5611.84,False
1,58,2012-05-25,2170.0,False
1,59,2012-05-25,182.07,False
1,60,2012-05-25,774.0,False
1,67,2012-05-25,9601.64,False
1,71,2012-05-25,2886.26,False
1,72,2012-05-25,39801.69,False
1,74,2012-05-25,12407.15,False
1,79,2012-05-25,29874.35,False
1,80,2012-05-25,19421.03,False
1,81,2012-05-25,30941.49,False
1,82,2012-05-25,20094.03,False
1,83,2012-05-25,5099.95,False
1,85,2012-05-25,4451.85,False
1,87,2012-05-25,47573.08,False
1,90,2012-05-25,81580.58,False
1,91,2012-05-25,61147.15,False
1,92,2012-05-25,124556.59,False
1,93,2012-05-25,69792.6,False
1,94,2012-05-25,63667.37,False
1,95,2012-05-25,127603.0,False
1,96,2012-05-25,43038.71,False
1,97,2012-05-25,34412.58,False
1,98,2012-05-25,12080.85,False
2,1,2012-05-25,23561.25,False
2,2,2012-05-25,66419.23,False
2,3,2012-05-25,10441.51,False
