Store,Dept,Date,Weekly_Sales,IsHoliday
1,1,2012-04-06,57592.12,False
1,2,2012-04-06,51805.88,False
1,3,2012-04-06,9335.24,False
1,4,2012-04-06,42060.21,False
1,5,2012-04-06,28386.81,False
1,6,2012-04-06,4764.43,False
1,7,2012-04-06,27171.41,False
1,8,2012-04-06,41917.56,False
1,9,2012-04-06,41235.34,False
1,10,2012-04-06,36666.29,False
1,11,2012-04-06,28971.93,False
1,12,2012-04-06,10747.37,False
1,13,2012-04-06,44270.3,False
1,14,2012-04-06,15652.72,False
1,16,2012-04-06,59512.97,False
1,17,2012-04-06,8662.4,False
1,18,2012-04-06,14283.73,False
1,19,2012-04-06,875.56,False
1,20,2012-04-06,3868.02,False
1,21,2012-04-06,10083.36,False
1,22,2012-04-06,7462.34,False
1,23,2012-04-06,24604.49,False
1,24,2012-04-06,7077.44,False
1,25,2012-04-06,14732.09,False
1,26,2012-04-06,8152.94,False
1,27,2012-04-06,1429.08,False
1,28,2012-04-06,655.22,False
1,29,2012-04-06,3976.42,False
1,30,2012-04-06,3544.7,False
1,31,2012-04-06,1517.77,False
1,32,2012-04-06,8085.39,False
1,33,2012-04-06,6401.92,False
1,34,2012-04-06,17006.02,False
1,35,2012-04-06,3737.76,False
1,36,2012-04-06,1769.0,False
1,37,2012-04-06,2572.86,False
1,38,2012-04-06,98092.62,False
1,40,2012-04-06,64686.95,False
1,41,2012-04-06,538.0,False
1,42,2012-04-06,8972.49,False
1,44,2012-04-06,4848.96,False
1,46,2012-04-06,21282.81,False
1,48,2012-04-06,1593.0,False
1,49,2012-04-06,12892.99,False
1,52,2012-04-06,1904.58,False
1,54,2012-04-06,120.72,False
1,55,2012-04-06,11456.71,False
1,56,2012-04-06,13506.8,False
1,58,2012-04-06,3195.0,False
1,59,2012-04-06,273.02,False
1,60,2012-04-06,1062.0,False
1,67,2012-04-06,6636.14,False
1,71,2012-04-06,2639.81,False
1,72,2012-04-06,40174.72,False
1,74,2012-04-06,10301.15,False
1,79,2012-04-06,45342.21,False
1,80,2012-04-06,21547.43,False
1,81,2012-04-06,34435.66,False
1,82,2012-04-06,22840.12,False
1,83,2012-04-06,7324.53,False
1,85,2012-04-06,3482.79,False
1,87,2012-04-06,62587.67,False
1,90,2012-04-06,99607.16,False
1,91,2012-04-06,76147.22,False
1,92,2012-04-06,165039.54,False
1,93,2012-04-06,91384.05,False
1,94,2012-04-06,73687.58,False
1,95,2012-04-06,137958.76,False
1,96,2012-04-06,46039.31,False
1,97,2012-04-06,40962.41,False
1,98,2012-04-06,16382.88,False
1,99,2012-04-06,140.0,False
2,1,2012-04-06,75970.97,False
2,2,2012-04-06,70382.23,False
2,3,2012-04-06,11303.0,False
2,4,2012-04-06,48565.55,False
2,5,2012-04-06,29379.66,False
2,6,2012-04-06,4546.61,False
2,7,2012-04-06,44709.09,False
2,8,2012-04-06,61294.26,False
2,9,2012-04-06,51204.54,False
2,10,2012-04-06,46407.07,False
2,11,2012-04-06,20779.01,False
2,12,2012-04-06,8842.92,False
2,13,2012-04-06,47723.86,False
2,14,2012-04-06,19585.46,False
2,16,2012-04-06,58753.03,False
2,17,2012-04-06,13263.58,False
2,18,2012-04-06,19149.78,False
2,19,2012-04-06,3369.52,False
2,20,2012-04-06,5640.9,False
2,21,2012-04-06,10106.41,False
2,22,2012-04-06,12376.26,False
2,23,2012-04-06,32207.84,False
2,24,2012-04-06,7615.6,False
2,25,2012-04-06,19176.04,False
2,26,2012-04-06,11900.55,False
2,27,2012-04-06,1331.1,False
2,28,2012-04-06,720.04,False
2,29,2012-04-06,5232.37,False
2,30,2012-04-06,4878.73,False
2,31,2012-04-06,3042.96,False
2,32,2012-04-06,10637.64,False
2,33,2012-04-06,7842.24,False
2,34,2012-04-06,19913.85,False
2,35,2012-04-06,4750.17,False
2,36,2012-04-06,2492.0,False
2,37,2012-04-06,5302.65,False
2,38,2012-04-06,74538.14,False
2,40,2012-04-06,81173.02,False
2,41,2012-04-06,2372.5,False
2,42,2012-04-06,9699.36,False
2,44,2012-04-06,5821.01,False
2,45,2012-04-06,17.91,False
2,46,2012-04-06,29031.26,False
2,48,2012-04-06,1751.0,False
2,49,2012-04-06,16503.23,False
2,52,2012-04-06,3846.87,False
2,54,2012-04-06,74.72,False
2,55,2012-04-06,10048.45,False
2,56,2012-04-06,19258.28,False
2,58,2012-04-06,20780.0,False
2,59,2012-04-06,290.14,False
2,60,2012-04-06,306.0,False
2,67,2012-04-06,11816.49,False
2,71,2012-04-06,4002.59,False
2,72,2012-04-06,62480.5,False
2,74,2012-04-06,15791.52,False
2,79,2012-04-06,38620.25,False
2,80,2012-04-06,29874.79,False
2,81,2012-04-06,34703.23,False
2,82,2012-04-06,22501.66,False
2,83,2012-04-06,7212.73,False
2,85,2012-04-06,2801.49,False
2,87,2012-04-06,26854.57,False
2,90,2012-04-06,109559.88,False
2,91,2012-04-06,86132.28,False
2,92,2012-04-06,185060.6,False
2,93,2012-04-06,88650.67,False
2,94,2012-04-06,77313.72,False
2,95,2012-04-06,154687.65,False
2,96,2012-04-06,36377.65,False
2,97,2012-04-06,43038.27,False
2,98,2012-04-06,15585.99,False
2,99,2012-04-06,60.0,False
3,1,2012-04-06,18969.05,False
3,2,2012-04-06,19899.97,False
3,3,2012-04-06,4028.38,False
3,4,2012-04-06,9767.34,False
3,5,2012-04-06,13031.86,False
3,6,2012-04-06,1540.84,False
3,7,2012-04-06,12238.76,False
3,8,2012-04-06,9911.54,False
3,9,2012-04-06,15057.69,False
3,10,2012-04-06,14187.72,False
3,11,2012-04-06,17292.65,False
3,12,2012-04-06,2888.93,False
3,13,2012-04-06,13640.74,False
3,14,2012-04-06,5205.28,False
3,16,2012-04-06,21172.22,False
3,17,2012-04-06,2306.13,False
3,18,2012-04-06,3788.91,False
3,19,2012-04-06,606.08,False
3,20,2012-04-06,2078.76,False
3,21,2012-04-06,2157.38,False
3,22,2012-04-06,3228.2,False
3,23,2012-04-06,16221.77,False
3,24,2012-04-06,3467.47,False
3,25,2012-04-06,6854.5,False
3,26,2012-04-06,4034.44,False
3,27,2012-04-06,493.66,False
3,28,2012-04-06,245.07,False
3,29,2012-04-06,1272.11,False
3,30,2012-04-06,1903.68,False
3,31,2012-04-06,690.02,False
3,32,2012-04-06,5094.33,False
3,33,2012-04-06,4133.93,False
3,34,2012-04-06,6983.1,False
3,35,2012-04-06,2172.2,False
3,36,2012-04-06,633.0,False
3,38,2012-04-06,116958.54,False
3,40,2012-04-06,19096.17,False
3,41,2012-04-06,520.5,False
3,42,2012-04-06,3557.08,False
3,44,2012-04-06,1726.79,False
3,46,2012-04-06,7308.47,False
3,49,2012-04-06,17.82,False
3,51,2012-04-06,1.56,False
3,52,2012-04-06,962.03,False
3,54,2012-04-06,14.88,False
3,55,2012-04-06,8177.92,False
3,56,2012-04-06,7166.15,False
3,60,2012-04-06,216.0,False
3,67,2012-04-06,2303.12,False
3,71,2012-04-06,1404.44,False
3,72,2012-04-06,29468.66,False
3,74,2012-04-06,3275.27,False
3,79,2012-04-06,6819.57,False
3,81,2012-04-06,1704.74,False
3,82,2012-04-06,7273.98,False
3,85,2012-04-06,987.08,False
3,87,2012-04-06,892.03,False
3,90,2012-04-06,1658.54,False
3,91,2012-04-06,367.08,False
3,92,2012-04-06,8436.97,False
3,95,2012-04-06,20993.8,False
3,96,2012-04-06,4284.6,False
